user_id,seq_d1,seq_d2,domain_id
6958,"[1449, 3338, 3469, 4801, 8536]",[],0
6305,"[1202, 3224, 3732, 4514, 4725, 4940, 5772, 5802, 5825, 5916, 6015, 6099, 6382, 8942, 12049]",[],0
15726,[],"[14042, 19966, 25053, 25063, 25487]",1
10112,"[3366, 3398, 4769, 6789, 8289]",[],0
20657,[],"[19460, 21752, 22156, 23841, 24975, 25537, 27039]",1
3956,"[604, 1449, 6400, 6612, 7266, 8010, 8761, 9245, 9259, 9294, 9340, 9549, 9773, 9854, 10151, 10729, 10770, 10823, 10990, 11049, 11105, 11147, 11388, 11899, 12051]","[18984, 19046, 20120, 20688, 21154, 21390, 21948, 22166, 22363, 22653, 22701, 22931, 23360, 23362, 23590, 23891, 24389, 27057, 27512, 27702, 28139, 28377, 28979, 29412]",1
4695,"[762, 1752, 2739, 2828, 2868, 3121, 3930, 4174, 5340, 5403, 5830, 6024, 6715, 7715]",[],0
1257,"[183, 1187, 1883, 3663, 4942]","[21416, 21722, 21842, 24995, 26895]",0
870,"[139, 2044, 4138, 4838, 4943, 5184, 5343, 6194, 7156, 8281, 8377, 8866, 9525, 9976, 9998, 10456, 11335]",[],0
16523,[],"[14570, 17277, 21368, 24121, 27193, 27959, 28995, 28999]",1
10498,"[3809, 8264, 8269, 8277, 8407]",[],0
18513,[],"[17539, 17655, 18377, 18598, 18604, 18704, 18992, 19044, 19470, 20604, 21196, 21232, 22174, 22903, 22973, 25762, 27259]",1
4934,"[814, 3159, 5438, 6848, 7917, 10936, 10970]",[],0
19519,[],"[18441, 19790, 19866, 20248, 21142, 22549, 23672, 24171, 24470, 24496, 24550, 24927, 26337, 26558, 27259, 27656, 28147]",1
11019,"[4463, 4464, 6877, 8325, 9700]",[],0
19107,[],"[18039, 18423, 19078, 26301, 26594]",1
21264,[],"[20268, 21868, 24883, 26337, 26867]",1
2648,"[360, 509, 5402, 6652, 8085, 11078, 12217]",[],0
2246,"[311, 1251, 5409, 6108, 8464, 11336]",[],0
17625,[],"[16057, 22527, 23558, 23845, 26562, 28755]",1
10401,"[3681, 5970, 6349, 7162, 7270, 7651, 8309, 8501, 8816, 9183, 9612, 10080, 10216, 11068, 11459, 11676, 11941]",[],0
3856,"[578, 2700, 3039, 3305, 3677, 7580, 9076]",[],0
22875,[],"[22833, 25039, 25794, 25874, 26691]",1
15979,[],"[14208, 16369, 16443, 16617, 17427, 18487, 20490]",1
10769,"[4143, 4175, 4321, 9338, 11891]",[],0
17079,[],"[15194, 15852, 20476, 20558, 23081, 23114, 24794, 25333, 26271, 26997, 27398, 29611]",1
2809,"[380, 2579, 4717, 6415, 7559, 11190]",[],0
615,"[78, 219, 1303, 2756, 3165, 4332, 5785, 6753, 10719]",[],0
4465,"[710, 2078, 2141, 3564, 4855, 5608, 5859, 6423, 6452, 7344, 7446, 7492, 7508, 8757, 9141, 9144, 9221, 9297, 9644, 9661, 9678, 9950, 9965, 10098, 10701, 10749, 10776, 10977, 10981, 11090, 11126, 11195, 11196, 11201, 11291, 11453, 11454, 11457, 11460, 11466, 11467, 11468, 11487, 11499, 11616, 11680, 11912, 11938, 12081, 12084]","[17841, 18580, 20662, 21302, 21390, 22379, 22931, 27454]",1
20001,[],"[18678, 21326, 22100, 24784, 25753, 26283, 26484, 26508, 27628, 28069, 28223, 28799, 28867, 29682]",1
22173,[],"[21316, 22839, 26141, 26339, 27765]",1
20984,[],"[19860, 20380, 20634, 21230, 22565, 22709, 22841, 23108, 24365, 24622, 24845]",1
14288,[],"[12648, 13570, 13762, 13784, 13964, 14186, 14254, 14694, 15048, 19192]",1
3803,"[564, 779, 881, 985, 1250, 1584, 1630, 1780, 1910, 2001, 2015, 4961]",[],0
23053,[],"[23108, 23560, 25497, 26036, 26121, 26558, 26584, 29076]",1
16615,[],"[14656, 16309, 17615, 18684, 19142, 21324, 23039, 25471]",1
14041,[],"[12536, 16459, 16707, 16845, 16889, 16895, 16899, 17429, 18239, 19418]",1
12993,"[10386, 10640, 12237, 12238, 12239]",[],0
5841,"[1050, 1168, 2017, 2613, 4232, 4567, 4664, 4756, 6043]",[],0
5830,"[1048, 1828, 4539, 4543, 7025, 10040]",[],0
2720,"[361, 824, 4475, 7806, 7810, 8498, 9512, 9840, 10545, 10841]",[],0
20357,[],"[19158, 21154, 21920, 24742, 26681]",1
13110,[],"[12314, 15132, 15934, 16433, 16805, 16939, 17007, 17183, 17913, 18958, 20324, 21392, 22641, 22713]",1
8230,"[2029, 5163, 5571, 6916, 7844]",[],0
11583,"[5450, 5516, 6173, 6252, 7496, 10585]",[],0
9053,"[2472, 3295, 5359, 5573, 6423]",[],0
16177,[],"[14384, 15330, 15378, 15662, 15794, 16279]",1
1979,"[288, 452, 2030, 2764, 3547]",[],0
12587,"[8146, 8148, 8748, 28733, 28968, 11404, 11407, 11500, 12129]","[20888, 23116, 25679, 28523, 28733, 28745, 28761, 28968, 29130, 29309, 29381, 29749]",1
22910,[],"[22897, 22973, 23057, 24656, 24772, 24839, 26040, 26739]",1
449,"[42, 531, 2001, 2026, 2182, 2235, 2294, 4410, 5156, 6611, 6842, 6891, 7353, 9965, 10073]",[],0
19432,[],"[18329, 18598, 20494, 22937, 24847, 24955, 25133, 26983]",1
22268,[],"[21526, 23674, 23773, 26975, 27175]",1
22750,[],"[22639, 23110, 24337, 24881, 25323, 25325, 25389, 25683, 26289, 26687, 28133, 28932, 28993]",1
9152,"[2536, 8455, 8849, 10073, 10074]",[],0
19778,[],"[18582, 18594, 19198, 19688, 20780, 22675, 22945, 22953, 24087, 25545, 25836, 29109, 29257]",1
21816,[],"[20926, 23604, 24662, 25071, 25731]",1
22933,[],"[22945, 23560, 23576, 23714, 24171, 28117, 28447]",1
10615,"[3947, 4439, 7954, 7991, 9500]",[],0
5260,"[883, 4230, 4836, 8027, 8830, 8834, 9459]","[16127, 17737, 19268, 19644, 20250, 20396, 20418, 20902, 20978, 20980, 20982, 21136, 21286, 21456, 21496, 22050, 22202, 22273, 22321, 23965, 24367, 24478, 25860, 28325]",0
12097,"[6567, 6569, 7274, 7787, 8578, 8587, 9284, 9584, 9663, 10018]",[],0
14657,[],"[12907, 13359, 15971, 22549, 22647]",1
6980,"[1457, 2140, 3822, 5160, 8123, 8568, 12199]",[],0
20075,[],"[18816, 19126, 20600, 22174, 22895, 29211]",1
23415,[],"[23610, 24135, 24544, 27779, 27889, 28067, 28817]",1
1294,"[185, 276, 277, 282, 351, 383, 440, 707, 756, 797, 980, 996, 1024, 1174, 1197, 1225, 1512, 1638, 1851]","[16037, 16101, 16287, 16607, 17063]",1
6612,"[1323, 2970, 5890, 6458, 9840, 11835]","[17841, 19316, 19582, 20316, 20722, 22421, 22505, 22597, 22811, 25325, 26273, 26656, 26955]",0
12794,"[8998, 10219, 10686, 11022, 12113]",[],0
22760,[],"[22655, 22685, 25333, 26271, 29019]",1
3781,"[557, 1025, 3566, 4030, 4122, 4872, 6364, 6415, 8031, 8864]","[18255, 19066, 19450, 24987, 25145]",1
23196,[],"[23456, 23498, 24794, 26271, 26689, 27813, 28409, 28663, 28813, 29091]",1
12730,"[8742, 8744, 9821, 9942, 9943, 9944]",[],0
21219,[],"[20220, 22054, 22725, 23172, 25669]",1
5708,"[1007, 1933, 2237, 2385, 2744]",[],0
9043,"[2460, 3372, 4371, 6440, 7374]",[],0
4946,"[814, 3264, 3564, 3682, 5555, 5989, 6118, 6461, 6504, 7061, 7328, 7415, 8494, 9658, 9743, 9839, 10564, 10768, 11814, 12290]",[],0
3399,"[495, 603, 940, 1105, 1851, 5199, 6611, 7273, 7281, 7567, 9744, 28965]","[17707, 24389, 25491, 27837, 28965, 29392]",0
22498,[],"[22042, 23556, 24784, 24806, 25633, 25753, 26498, 27570, 27618, 27738, 27901]",1
4865,"[797, 2511, 2765, 3670, 3672, 4871, 4964, 7183, 7603, 7655, 8360]",[],0
5063,"[827, 1957, 2774, 2977, 3637]",[],0
2033,"[292, 1718, 2280, 3866, 4186, 7373, 7390, 7496, 8924]",[],0
12270,"[7149, 7162, 8763, 8812, 8894, 9545, 9613, 9796, 10447, 10800, 10900, 10990, 11341, 11390]",[],0
8541,"[2178, 2713, 5173, 6472, 8480]",[],0
8637,"[2227, 3863, 6416, 8935, 9709]",[],0
15969,[],"[14204, 14904, 15156, 15334, 15566, 15720, 23124, 29611]",1
4569,"[738, 814, 992, 1217, 1948, 1957, 2023, 2857, 3902, 4108, 4900, 5274, 6059, 9145, 9560, 10351, 11365, 11813, 11932, 12035]","[20500, 21020, 22032, 24841, 29225]",1
9834,"[3109, 8245, 8406, 9903, 10456]",[],0
21970,[],"[21154, 22805, 24660, 27145, 28481, 28555]",1
21238,[],"[20248, 23644, 23658, 23765, 24622, 24823]",1
7000,"[1468, 3718, 6428, 6475, 7028, 7034, 9612]",[],0
14226,[],"[12602, 12664, 12712, 13491, 15058, 15999, 16093, 16919, 17663, 20676]",1
1413,"[205, 456, 718, 1607, 1851]","[14384, 14490, 15178, 15638, 16447, 16527, 17011, 17063, 17093, 17223, 17287, 17319, 17373, 17381, 17525, 17563, 17971, 20952, 22212]",0
23691,[],"[24001, 26145, 27117, 28639, 28840]",1
18554,[],"[17595, 23630, 24907, 26129, 27684]",1
6658,"[1335, 1358, 5714, 6992, 8085]",[],0
20358,[],"[19158, 21920, 22795, 23640, 24251, 27201, 27929, 28073, 28091]",1
14604,[],"[12871, 13189, 13219, 13261, 13289, 13475, 13519, 13750, 13806]",1
3063,"[433, 1388, 2467, 5093, 6217]",[],0
23537,[],"[23694, 23773, 25507, 26451, 27253, 28495]",1
23943,[],"[24815, 26147, 26530, 28862, 28908, 28999]",1
24279,[],"[26506, 28685, 29005, 29088, 29143]",1
1479,"[207, 318, 2046, 2704, 3225, 3653, 4059, 4346, 4912, 6494, 7379]",[],0
20449,[],"[19242, 24784, 24873, 25753, 27628]",1
6917,"[1435, 2403, 3344, 9594, 11835]",[],0
1027,"[159, 532, 3981, 8102, 9185]",[],0
8609,"[2208, 2462, 3185, 3731, 7023]",[],0
21175,[],"[20150, 21772, 22178, 24047, 24233, 24768, 27628]",1
896,"[143, 1683, 3308, 3451, 3459, 3752, 6365, 6400, 6749, 7654, 8494, 8577, 8819, 8820, 8831, 9545, 10408, 10659, 10813, 10897, 11488, 11814, 11916, 12077, 12243]","[17707, 21154, 21562, 21922, 22381, 23847, 25655, 25912]",0
23587,[],"[23735, 26536, 26566, 27179, 28087]",1
1542,"[219, 3731, 4305, 5067, 6519, 7631]",[],0
24375,[],"[27600, 28869, 28886, 28908, 28999, 29167, 29682]",1
10909,"[4333, 5286, 8085, 8595, 11660]","[13299, 13942, 14046, 14364, 17793, 20654, 20768, 23652, 26588, 27101]",1
10610,"[3935, 4863, 8594, 8633, 9633]",[],0
7707,"[1786, 2989, 5313, 5887, 8020, 9925, 10370, 12060]",[],0
11516,"[5330, 9943, 11385, 11387, 11650]",[],0
8180,"[2017, 4290, 4291, 7904, 10803]",[],0
22052,[],"[21162, 22379, 23807, 24883, 25405]",1
2743,"[363, 546, 1844, 2232, 2577, 3986, 4431]",[],0
21205,[],"[20194, 22863, 23743, 24622, 25145]",1
16014,[],"[14250, 14472, 15044, 15388, 15554, 15834, 16279, 16491, 16605, 17799, 18577, 19020, 19208, 19210, 19362, 19510, 19818, 19920, 20022, 20152, 20230, 20644, 20770, 20778, 21548, 22527, 23306, 24161, 25025, 25727]",1
5108,"[846, 3837, 6513, 7516, 10697, 10919]",[],0
12780,"[8955, 10782, 11114, 11234, 11235]",[],0
3584,"[531, 797, 2863, 3556, 4699, 5311]",[],0
18571,[],"[17629, 21488, 22148, 22647, 23116, 24857, 28523]",1
14115,[],"[12562, 12622, 12712, 13083, 14220, 14752, 15246, 16163]",1
4556,"[734, 2557, 7266, 7660, 10303]",[],0
7106,"[1516, 5355, 7313, 7983, 8195]",[],0
3280,"[480, 1884, 2603, 2664, 4003, 4938, 6243, 7597, 10090, 10177, 11163]",[],0
4582,"[741, 2348, 2674, 2807, 4859, 5142]",[],0
10402,"[3683, 5620, 6501, 9674, 10434]",[],0
17561,[],"[15947, 15965, 15983, 16217, 16371, 16721, 16777, 16965]",1
18793,[],"[17731, 17777, 20486, 23112, 23270, 24951, 25121]",1
3247,"[473, 1188, 2017, 2104, 2369, 2499, 2581, 2659, 2662, 2771, 3275, 3884, 4134, 4138, 4211, 4232, 4245, 4529, 4568, 5675, 6222, 6290, 8138]",[],0
1193,"[180, 1366, 5043, 5823, 6759, 7243, 7447, 8856, 9677, 10431]","[21216, 27273, 28093, 28167, 29140]",0
18332,[],"[17165, 19952, 20398, 20756, 21142, 21334, 21550, 21846, 22158, 22499, 22525, 22841]",1
11963,"[6279, 7368, 8132, 8239, 9471, 9681, 9682, 9811, 9995, 10161, 10318]",[],0
17047,[],"[15164, 15852, 16127, 16239, 16557, 16751, 17021, 17027, 17135, 17353, 17737, 17865, 17883, 18307, 18642, 18802, 18806, 19044, 19118, 19268, 19410, 19606, 19908, 20250, 20452]",1
4850,"[792, 2756, 3884, 4879, 5737]",[],0
64,"[10, 143, 1776, 3756, 3843, 3909, 5614, 6539, 6611, 6970, 7266, 7504, 7537, 7959, 7993, 8493, 8494, 8834, 9280, 9309, 9498, 9716, 9734, 10409, 11289, 11461, 11540, 11616, 11912, 11946, 12063, 12066, 12171]","[21602, 24351, 24827, 26183, 26235, 26582, 26803, 28010, 28910, 29203, 29233, 29454]",1
7573,"[1738, 2065, 3476, 7958, 7989, 10436, 10932]",[],0
9020,"[2440, 3999, 4499, 5373, 6330, 6729, 7378, 9087]",[],0
23607,[],"[23747, 23749, 23765, 24568, 24837]",1
11318,"[4964, 6384, 6415, 8980, 10217, 10432, 11623, 11679]",[],0
6598,"[1309, 2239, 3130, 3144, 3477, 3609, 6031, 6494, 6771, 10707, 11392]",[],0
3646,"[546, 2883, 3566, 4479, 5438, 6045]",[],0
7682,"[1776, 3519, 6118, 7345, 7991, 8188, 8588, 9747, 10772, 10796, 10892, 10981, 11090]",[],0
3534,"[517, 701, 3587, 4200, 11837]",[],0
15449,[],"[13770, 14352, 14630, 14974, 15112]",1
9162,"[2540, 8629, 8724, 10113, 11391]",[],0
9674,"[2954, 7352, 7634, 9447, 29389]","[23224, 26893, 28010, 28259, 28265, 28413, 28916, 29197, 29389, 29494]",1
5608,"[966, 6305, 7193, 8101, 10130]",[],0
13752,[],"[12468, 18788, 19212, 20878, 21444]",1
21295,[],"[20332, 22573, 22789, 23576, 24580]",1
8976,"[2403, 2499, 2536, 3442, 4607]",[],0
18709,[],"[17707, 20206, 20500, 22253, 22901]",1
4294,"[654, 676, 881, 3580, 5555, 7807]",[],0
9942,"[3192, 3459, 5648, 6457, 8367, 11459]","[14204, 14384, 14390, 14396, 14398, 14414, 14822, 15306, 18976, 20230, 20238, 20348, 20682, 20688, 20838, 21158, 22140, 23442, 24087, 27307, 27446, 27943, 28044, 28165, 28864, 29109, 29269]",1
19318,[],"[18129, 18493, 19052, 19834, 21152]",1
12220,"[6945, 7533, 10551, 11868, 12088]",[],0
9969,"[3218, 3634, 7046, 7090, 7091, 7149, 7235, 8093, 8494, 8593, 8807, 8833, 9517, 10334]","[23458, 23488, 27043, 27147, 27317, 27504, 28197]",1
15397,[],"[13710, 14408, 14748, 14956, 15242, 15612]",1
11915,"[6164, 6192, 6399, 12132, 12171]",[],0
15423,[],"[13750, 14108, 15888, 18573, 18722, 19986]",1
22555,[],"[22158, 22675, 23576, 24299, 27163]",1
16865,[],"[15000, 15004, 15660, 15949, 16467, 16691]",1
14484,[],"[12777, 23654, 27953, 28073, 29377]",1
13409,[],"[12366, 12426, 12823, 13532, 13662, 15246]",1
6295,"[1199, 1202, 1253, 1254, 2331, 3909]",[],0
11832,"[5960, 8493, 9662, 9664, 9670]",[],0
11242,"[4835, 6063, 6107, 6305, 6685, 8848]",[],0
2478,"[343, 413, 1383, 1839, 2537, 2742, 3212, 3307, 3566, 4157, 5167, 5389, 5455, 6023, 7853, 8242, 8560, 9512, 9630, 9840, 9900, 9940, 9941, 9945, 10822, 11603]",[],0
5156,"[852, 4618, 6142, 6770, 7989, 8138, 10315]",[],0
15751,[],"[14052, 14410, 14488, 14490, 14508, 14510, 14818]",1
14892,[],"[13179, 13750, 13798, 13864, 14108, 14258, 14624, 15764]",1
2712,"[361, 791, 822, 1100, 1188, 2239, 3909, 4163, 5716, 6019]",[],0
4110,"[622, 2055, 3568, 3576, 4740, 4900, 5791, 7283, 7492, 7529, 8593, 8761, 8810, 8814, 8879, 8894, 9289, 9294, 9744, 9767, 9801, 10528, 10901, 11029, 11116, 11216, 11295, 11391, 11392, 11455, 11487, 11498, 11620, 11882, 11898, 12064]",[],0
10117,"[3374, 5253, 7323, 8186, 10677]",[],0
16430,[],"[14490, 14512, 16361, 20888, 23176]",1
7116,"[1518, 2637, 2755, 3159, 4739, 6488]",[],0
21763,[],"[20820, 22174, 23672, 24153, 25353, 25467, 25593, 25762, 25836]",1
19415,[],"[18305, 18608, 19982, 20736, 21082, 21906, 21972, 22821, 25780]",1
4463,"[709, 1514, 2342, 4992, 9429]",[],0
18197,[],"[16965, 21230, 21574, 22841, 24087, 25836, 26588, 27837, 28963]",1
8680,"[2239, 3128, 5557, 6031, 7954, 8329]",[],0
19404,[],"[18265, 18896, 19302, 19488, 19808, 20260, 20532, 21454, 22120, 23158, 24019, 27434]",1
23320,[],"[23538, 23718, 24806, 26449, 26510, 27169, 27323, 27337, 27372, 27436, 27506, 27532, 27534, 27558, 27618, 27899]",1
7337,"[1647, 1894, 8913, 11042, 11112, 11114]",[],0
9060,"[2478, 2881, 3422, 4429, 7534]",[],0
18193,[],"[16965, 17401, 17721, 17985, 18013]",1
936,"[152, 567, 889, 18579, 3426, 6513, 28871]","[17705, 18003, 18539, 18579, 19148, 19228, 19356, 20768, 20952, 21692, 28862, 28871]",1
11192,"[4778, 5038, 6287, 7193, 11350]",[],0
20888,[],"[19760, 28034, 28287, 28431, 28623]",1
1945,"[285, 365, 480, 812, 928, 1264, 1668, 2101, 2121, 2278, 2603, 4492, 4604, 5059, 6382, 6721, 6776, 7516, 7556, 7580, 7999, 8085, 10490]",[],0
17954,[],"[16545, 16551, 17621, 18111, 19890]",1
8538,"[2176, 2627, 3054, 3300, 6263, 6507, 8085]","[21746, 22811, 23460, 23500, 25287, 25960, 26010, 26175, 26195, 26255, 27638]",1
6457,"[1259, 9089, 9217, 9586, 9588, 11097, 11165, 11742]",[],0
17457,[],"[15782, 16553, 20716, 21554, 21584, 21792, 22052, 23310]",1
