user_id,seq_d1,seq_d2,domain_id
6059,"[37502, 26317, 23268, 12962, 23541]","[5502, 30182, 29968, 31114, 11612, 6429, 38507, 8526, 11775, 21138, 34697, 22324, 32886, 29538, 7752, 21128, 39516, 11875, 14084, 12648, 3053, 18331, 24976, 40264, 21271, 31033, 24689, 18560, 38202, 40554, 13511, 1110, 35061, 33486, 19792, 16394, 32798, 30780, 36474, 27960, 13257, 14463, 19743, 15095, 12443, 39145, 1380, 13327, 26439, 4242, 36783, 15783, 2574, 13305, 10685, 33505, 23281, 10371, 30980, 2839, 37222, 18109, 16392, 14801, 24848, 37844, 27626, 26334, 21552, 14232, 19545, 10648, 23956, 5492, 10567, 9059, 4904, 27688, 33088, 31757, 37336, 6991, 26179, 19567, 6461, 40087, 38600, 106, 37528, 33718, 23393, 9717, 9526, 24882, 12730, 11783, 26271, 38857, 22235, 21560, 9830, 23183, 7732, 13905, 5560, 18266, 14989, 21977, 15215, 39579, 14416, 26442, 39475, 23639, 22259, 4002]",0
79349,[],"[13626, 10476, 25749, 28141, 4352, 38676, 40331, 33922, 3803]",1
80929,[],"[28541, 18560, 27959, 30878, 8995]",1
60281,[],"[4557, 34176, 21753, 19614]",1
18711,"[20241, 10354, 23313, 34615, 4653, 38073, 394, 9345]","[15228, 13002, 3418, 16062, 36274, 15345, 28925, 10354, 15449, 5414]",1
35115,[],"[19496, 914, 22995, 31992, 985, 393]",1
65238,[],"[23743, 2897, 13638, 26325, 35413]",1
16399,"[17919, 2944]",[],0
10963,"[24996, 10644, 7219, 30330, 19563, 17414, 13600, 24040, 32648, 25536, 843]",[],0
67018,[],"[6701, 23028, 38939, 15903]",1
16680,"[28052, 18525, 11083, 31465]","[11378, 20504, 5713, 28052, 36801]",0
39065,[],"[19340, 20958, 34414, 16531, 7720]",1
13428,"[1708, 21277, 31177, 7231, 26689, 1853, 34487, 33384, 36848, 2319, 21167, 24217, 29351]","[16664, 5778, 3240, 9785, 2458, 33589, 28739, 1708, 27276, 2738, 14525, 9203, 37421]",0
66677,[],"[17081, 18274, 14525, 22622, 4250, 775]",1
63348,[],"[13880, 8914, 6338, 39496]",1
46217,[],"[299, 26646, 24342, 35591, 6012, 3418]",1
6594,"[32509, 34595, 14807, 39926]","[4924, 12398, 26034, 14807]",0
3065,"[14346, 28930, 21629]","[8698, 9032, 10941, 39414, 35106, 20370, 24890]",0
71132,[],"[9773, 39556, 31757, 23183]",1
56723,[],"[3289, 33345, 31670, 13037, 15752]",1
5631,"[7725, 26493, 32342, 34230]","[23202, 21534, 11242, 33601, 9412, 804, 20226, 22105, 5431, 31668, 36005, 20152, 17837, 31804, 11815, 36566, 23530, 15512, 30228, 3220, 35074, 6835, 26189, 6084, 20650, 16910, 6040, 14196, 27876, 13257, 12568, 28328, 19349, 20822, 39244, 27904, 1456, 2979, 34230, 33521, 23083]",1
14080,"[14230, 20797]",[],0
92552,[],"[7572, 22719, 4543, 36911, 22678]",1
941,"[24208, 32103, 19329, 21532]","[3553, 3212, 9761, 18333]",1
19076,"[35447, 28522, 1637, 5799]",[],0
83107,[],"[26272, 33405, 1867]",1
22121,[],"[19443, 7803, 21498, 10976, 4936, 10950, 6231, 34992]",1
82795,[],"[13820, 20873, 26311]",1
3741,"[26679, 659, 4081, 27161, 7876]",[],0
5479,"[32905, 2610]","[17139, 9990, 10050, 23951, 14862, 36396, 30783, 13446, 35665, 5382, 12483, 1217]",0
40486,[],"[15107, 9189, 2365, 7320]",1
15714,"[35735, 1764]",[],0
35445,[],"[5102, 33986, 16028, 3836, 23300, 17685, 27016, 26098, 7442, 39377, 39659, 25594, 13229]",1
2646,"[7965, 27560, 21608, 23435, 14771]","[21565, 35397, 592, 3793, 8435]",1
19156,"[1287, 31747]","[11511, 11546, 1431, 2402, 22856, 35573, 17759, 13972, 30574, 30901, 32972, 22389, 12932, 13948, 39554, 16062, 19681, 10906, 31747]",1
12183,"[4598, 33895, 10910, 6564, 26209]","[10843, 37439, 11660, 2474, 19345]",1
6840,"[10786, 15823, 20269, 26623, 29679]","[20958, 38853, 17204, 19009, 32054, 27461, 2844, 34459, 31196, 10655, 19485, 33098, 20105, 20081, 11128]",0
17685,"[19039, 32679]",[],0
13906,"[9625, 6412, 9111, 19252]","[9654, 38803, 30474, 38438]",1
8656,"[24235, 8367, 1969, 38709]","[726, 922, 28520, 8979, 36929, 5787, 2506, 29620, 35325, 4221, 22729, 21633, 17791, 25826, 38118, 15234, 22889, 13002, 1214, 13925, 31588, 9273, 28160, 24390]",1
24467,[],"[607, 28197, 20739]",1
16091,"[21518, 29230]",[],0
87048,[],"[33327, 257, 35724, 16333]",1
43926,[],"[20958, 31981, 36796, 25153, 3142, 13638, 30368, 25329, 35225, 13655]",1
7862,"[13064, 22899, 17465]",[],0
11028,"[9633, 33053, 30847]",[],0
73096,[],"[26402, 34769, 16288, 18560, 34510, 1110, 5987, 29786]",1
10402,"[15864, 31924, 40188]","[12700, 28552, 9351, 37690, 32487, 28474, 17599, 5566, 35077, 30635, 24063, 1186, 1520, 32349, 34515, 34049]",0
6224,"[17198, 14342, 36541, 34766]",[],0
3270,"[23130, 2713, 19232, 9111, 11589]","[5217, 16102, 31670, 23527, 11059]",0
10846,"[10019, 20417, 17092]","[6664, 19658, 7790, 28884, 1807]",0
89390,[],"[15758, 26580, 984, 17744]",1
64034,[],"[3905, 2773, 26626, 28170, 13382, 37989]",1
2126,"[39551, 3955, 1600, 13454, 15226]","[11781, 5995, 39753, 34800, 29979, 29373, 39184, 31795, 12932, 8482, 4410, 8935, 15671, 16333, 40029, 18624]",1
24537,[],"[27104, 27952, 20274, 14925, 31269, 11669, 34443]",1
39174,[],"[21727, 29241, 11459, 2651, 14330, 25400, 11660, 16784, 6209, 17495, 2600]",1
14108,"[36888, 37595, 24087, 1726, 36579]","[5998, 36888, 16062, 37595, 16487, 11727]",0
10059,"[2943, 7871, 16130, 15837, 25032]","[23057, 615, 34810, 29863, 29795]",1
8291,"[37197, 35745, 24055, 32848, 29585]","[31693, 14055, 10266, 10969, 6231, 26570, 5521]",0
19246,"[10601, 32204, 15670, 7969]","[20650, 7758, 3977, 509, 23183, 37722, 24918, 40267]",0
1403,"[29906, 25195, 7794, 2183, 40250]","[13438, 26673, 38062, 12399, 8610, 34412, 20140, 8014, 20697, 16442, 19155, 35767, 3689, 2497, 8886, 35751, 20190, 37412, 34582, 35326, 11383, 34194, 5881, 21000, 28287, 17872, 21464, 15697, 18531, 5808]",1
2457,"[13565, 9101, 20636, 23335, 11483, 25470]","[13565, 9101, 20636, 23335, 25094, 13337, 14626, 8048, 23183]",0
17210,"[9418, 27226, 9093, 5973, 2315]",[],0
25658,[],"[37320, 7593, 27518, 6873, 5506]",1
12763,"[28933, 18841, 37862, 3059, 15845, 23334, 12578]","[9738, 12434, 19244, 6169, 35023, 8112, 9519, 17575]",0
5134,"[13275, 11268, 29508, 2876, 3894, 26317, 31294, 37066, 19488]","[8796, 23171, 922, 6571, 15426, 24929, 13926, 26595, 38788, 10050, 13068, 1988, 8136, 25121, 36344, 11268, 22352, 15235, 18654, 14766, 21152, 2505, 33972, 37806, 29415, 356, 21455, 11828, 38955, 28297, 20569, 15228, 11677, 31199, 6771, 30772, 26850, 20510, 8591, 19970, 39586, 22198, 4641, 28882, 18177, 35966, 20309, 19605, 2434, 11662, 14106, 2425, 39722, 37563, 15234, 21854, 12932, 14892, 21685, 34061, 29021, 28482, 36188, 14636, 11270, 27841, 3491, 7913, 39871, 25814, 31294, 21513, 20015, 32982, 19044, 16580]",1
43372,[],"[39405, 253, 4148, 19995, 11606]",1
18653,"[26594, 27203, 20616, 16281, 4984, 17662]",[],0
6260,"[33872, 1845, 10354, 32593]","[11086, 36983, 19309, 1845, 10354]",1
17337,"[40144, 10895, 8958]",[],0
41268,[],"[17616, 6240, 9280, 27833, 33098]",1
15921,"[5365, 26451, 25269]",[],0
15802,"[2713, 1393, 14081]","[29252, 36621, 1682, 29707, 18560, 22165, 38244, 31721, 34982, 39168, 13978, 20173, 18129, 30165, 17127, 16753, 7427, 16622, 22288, 34306, 14787, 8975, 1393, 9285, 24543, 30488]",0
15424,"[30691, 18444, 12272, 15010, 30416]","[2033, 28289, 4504, 40159, 30691, 40158, 35208]",1
61352,[],"[35337, 18320, 26611, 28718, 36680, 33862, 30210]",1
18985,"[30017, 12531, 31281]",[],0
74908,[],"[742, 32541, 16062, 3633]",1
8612,"[18038, 31914, 19471]",[],0
6101,"[18188, 16587, 11884, 34913, 39533, 28331, 16282, 4695]","[37774, 24242, 259, 7162, 20199, 36641, 40174, 7838, 39533, 12076, 15072, 36366, 426]",0
3778,"[33795, 37163, 35833, 15337, 3396, 7512, 7308]","[11459, 36655, 33579, 17566, 24890, 31340, 37005, 22278, 37697]",0
18635,"[18384, 22460, 5339]",[],0
31167,[],"[1740, 9607, 32332, 20725, 1397, 12592, 35022]",1
77767,[],"[33924, 20199, 35495, 30553, 921, 14197, 12842, 31745]",1
17717,"[1726, 9093]","[35665, 7469, 30503]",0
26637,[],"[6612, 30567, 6137, 177, 18157, 6835, 11685, 22134]",1
87959,[],"[14837, 10863, 11118, 27197, 31756, 29126, 26961]",1
17940,"[14807, 38031, 12650, 7767, 36341]","[22138, 38585, 29976, 39260, 14807]",0
12774,"[28933, 34481, 17051, 39243]",[],0
12602,"[8662, 36306, 27, 22840, 29395, 24654, 10354, 23313, 19773]","[8662, 34810, 40377, 22840, 10354]",1
86575,[],"[7321, 9405, 39076]",1
85474,[],"[23627, 12188, 36022, 6231, 12924, 32110, 39924]",1
4456,"[23406, 37629, 22985, 32777, 35138, 221]","[3461, 36824, 17291, 37709, 15885, 20652, 31884, 26429, 15915, 35129]",0
7608,"[2158, 32118, 33592, 32777]","[12203, 23106, 6521, 16176, 694, 4284, 19614]",1
12406,"[36416, 25529, 36111, 21250, 35197]",[],0
37837,[],"[26378, 35104, 12450, 38966, 24788, 13519]",1
10714,"[32118, 20636, 36031, 1845, 10119]","[13284, 29620, 7073, 20636, 34246, 3489, 1845, 21500]",1
91652,[],"[8804, 13002, 23989, 13255]",1
31090,[],"[20701, 34998, 3019, 32361, 6932, 35836, 9499, 20650, 20468, 20359, 5533, 15609]",1
31846,[],"[12017, 39455, 5856, 1312, 20860, 3458, 2195]",1
27835,[],"[14218, 38144, 25273, 2103]",1
85751,[],"[23633, 34276, 17581, 29495]",1
18062,"[25114, 22542]",[],0
78572,[],"[39516, 17943, 2474, 18383]",1
765,"[20288, 22449, 18481, 18188, 27941, 30166, 27506, 32900, 10443, 40536]","[39215, 2156, 7102, 10822, 11996, 10214, 17685, 22449, 18481, 40012, 19972, 3260, 33701, 3765, 25998, 283, 6856, 30166, 9761, 26972, 1962, 15596, 36884, 14236, 18023]",0
73710,[],"[14439, 19673, 32141, 30635, 1110, 34404, 3265, 30581, 9344, 29155, 29833, 16692, 24804]",1
11241,"[10242, 31902, 34487, 29351, 30513]","[10809, 36222, 26090, 24058, 11680, 15024, 31777, 3565, 32454]",0
37594,[],"[10307, 21987, 14894, 26372, 25475, 33674, 10420]",1
91896,[],"[34715, 2196, 17359]",1
16084,"[31631, 7525, 6186]",[],0
46330,[],"[26127, 30395, 9731, 3910]",1
304,"[15931, 12186, 11501, 38822, 2713, 96, 36766, 10347, 7969, 29135]","[24512, 25383, 15638, 8790, 38196, 31114, 36211, 17311, 38448, 11349, 9588, 27952, 26948, 5841, 18854, 2143, 25972, 7267, 16537, 36247, 11662, 36390, 30969, 5268, 3736, 11501, 38011, 5088, 22517, 20514, 27296, 3369, 16062, 296, 14183, 29617, 37167, 30503, 39109, 18088, 896, 15526, 29031, 12120]",1
15622,"[2693, 35059, 32934, 5302]",[],0
11443,"[7117, 37120, 15837]","[30966, 31200, 32847, 20292]",0
17349,"[8920, 33777, 19039, 2826, 8586]",[],0
12447,"[20636, 17713, 13278, 18607, 35719]","[6001, 3462, 34555, 20219, 24436, 38260, 20636, 7770, 13925]",1
36289,[],"[34434, 448, 36083, 29749, 8806, 17771, 21947, 14596, 9659, 20086, 10237, 2143, 18560, 2557, 2463, 18329, 24938, 20211, 7359, 27604, 13861, 37500, 12772, 14241, 6047]",1
352,"[17175, 11835, 38295, 22899, 26605, 3988, 18322, 30601]","[21149, 21648, 28269, 3905, 11086, 35449, 22571, 26136, 39170, 11774, 13396, 28164, 37148, 18809, 16312, 36390, 863, 1962, 33919, 40158, 34216, 12547, 30541, 16062, 19937, 26605, 37354, 30333, 18322, 29155, 12893, 33274, 29077]",1
65225,[],"[19272, 28415, 30663, 21491, 29779, 15506]",1
9157,"[27941, 9418]",[],0
18936,"[10492, 22233, 29829, 28361, 10095, 3175]","[28324, 38551, 1085, 3785, 28753, 5072, 27337, 10099, 39010, 561, 11591, 9843, 19713, 3613, 32331, 40479, 1984, 15048, 13255, 29490, 8317, 18549, 29295, 22598, 6417, 10752, 22046, 22878]",0
584,"[11608, 10882, 36881, 21523, 6832, 9625, 13454, 27916, 11352]","[27534, 11192, 36054, 24314, 21012, 25689, 7803, 7979, 21523, 37012, 27916, 1284]",1
89369,[],"[15758, 30541, 18171]",1
46791,[],"[36118, 5787, 7619, 31882, 35109, 23385]",1
10740,"[39789, 1814, 19039, 906]",[],0
12844,"[4108, 23312, 13476]","[7317, 24253, 17846, 34067, 20336]",0
83648,[],"[30901, 27440, 26808, 32933, 28772, 7895, 5919, 38836, 27899, 34400, 15536, 19502]",1
7899,"[33147, 14492, 9111]","[32244, 12589, 5454, 30427, 25961, 19622]",1
18085,"[8794, 37937, 12458, 2183]","[24627, 39, 11745, 30992, 25363, 1087, 24932, 34319, 18986, 18882, 10165, 11793, 10214, 31480, 29899, 36857, 39516, 14084, 38586, 29514, 4671, 24976, 14965, 14650, 4576, 30913, 9956, 22682, 32321, 4100, 4806, 25972, 24987, 6034, 1122, 29428, 39823, 5149, 5254, 38447, 38803, 11284, 32200, 38011, 936, 599, 6094, 38398, 3271, 33405, 10287, 16204, 19681, 6237, 40087, 23847, 2390, 40596, 33498, 27085]",1
10863,"[10451, 21426]",[],0
29633,[],"[27031, 31175, 15242, 17603, 37492]",1
10772,"[14117, 1193, 11618, 26253, 35082]",[],0
81733,[],"[9814, 32326, 15228, 32911, 35874, 31606]",1
42913,[],"[13787, 21012, 35681, 14589, 17204, 21555]",1
9636,"[36625, 2713, 19997, 32203, 11607]","[9714, 39757, 27206, 31698, 15228, 32814, 11911, 10514, 8360, 32916, 3978]",0
17979,"[118, 38577, 37414]",[],0
1753,"[19801, 7965, 32564, 12241, 29369, 19400, 12377, 21786, 14551, 24182]","[34326, 30246, 40332, 25157, 19801, 38697, 37000, 7919, 30776, 40177, 29175, 23311, 10671, 4251, 18177, 10129, 6435, 15069, 27256, 22755, 4323, 1414, 18952, 15563, 7773, 8689, 12681, 1214, 19905, 8785, 33311, 17419, 31444, 15390, 38899, 33588, 3018, 20015, 12774, 18779, 28629, 28596]",0
74010,[],"[23443, 15228, 24133, 26810, 12356]",1
13830,"[30971, 15184, 17439, 37330]","[25413, 13958, 14626, 39407, 22680, 18501, 40074, 13290]",1
16491,"[37751, 33571, 27889]",[],0
13263,"[29903, 22088, 8998, 2713, 6186]",[],0
13740,"[12786, 37465, 31072, 10286]",[],0
89903,[],"[34897, 15132, 9312, 21624, 40475]",1
34949,[],"[31360, 23476, 18560, 30720]",1
6492,"[5238, 32777]",[],0
71275,[],"[38673, 17128, 13511, 17039, 20554]",1
49262,[],"[35630, 35386, 30663, 34347, 31848, 19132, 27442, 31303, 7835, 6169, 34935, 18940, 32949, 33867, 31292, 13540, 9386, 16062, 6994]",1
3688,"[32362, 27941, 18528, 14131, 3144, 3125]","[15760, 29423, 31450, 18625, 23179]",1
8575,"[28836, 32064, 19805, 21709, 29709, 26238, 16872, 8303]","[56, 16708, 17501, 33892, 363, 4871, 35465, 12547, 39874, 2796, 19805, 30011, 34443, 12479, 8303]",0
49817,[],"[17456, 7390, 19983, 22090, 32054]",1
59713,[],"[7844, 18912, 27710, 38442, 17181, 23183]",1
46,"[5762, 11501, 1533, 26605, 36535]","[35162, 11501, 26605, 30333]",1
10938,"[5228, 13650, 3207, 12819]","[33582, 1868, 23777, 40572, 1080]",0
38684,[],"[33097, 15471, 19486, 21551, 20234, 14206, 12774]",1
4793,"[8379, 35934, 34076, 39525, 11483, 25470]","[38995, 18560, 24123, 39615, 14790, 11204, 12259, 22651, 32479, 1284, 34731]",0
6797,"[21884, 40317, 29110, 13216, 8602, 31924, 32702]","[3961, 4296, 32366, 22149, 25153, 39792, 34347, 9814, 302, 30901, 166, 27960, 36485, 37721, 40197, 15149, 16742, 10420, 19410, 15138, 32702, 35644, 28571, 22219, 29790]",0
13151,"[1727, 12786, 35683]",[],0
89294,[],"[26213, 23242, 37372, 32613]",1
14705,"[11501, 33225, 4078, 32920]","[18177, 11501, 10403, 20964, 1245]",1
9184,"[27941, 36282, 23217, 39133, 9243]",[],0
13227,"[39782, 6261, 17465, 36541]",[],0
84374,[],"[9305, 31623, 26608, 24502, 26570]",1
14059,"[5748, 17192, 4044, 18933]",[],0
3138,"[37802, 11513]","[6894, 1326, 5489, 22044, 11513, 5310, 14376, 22332]",1
32750,[],"[922, 36934, 36376, 7790, 8983, 35976, 36866]",1
16531,"[17525, 35308, 15978]",[],0
72488,[],"[25458, 15510, 19778, 24510]",1
3247,"[25106, 16144, 23840, 27853, 17687, 7535, 25166, 501, 38323, 4781, 10320, 39909]","[36650, 26650, 32150, 1788, 17103, 31114, 13755, 32022, 27378, 11185, 20337, 3429, 34857, 35732, 8491, 12306, 18831, 510, 23402, 10414, 18862, 25451, 18546, 4184, 31591, 24716, 21317, 10955, 36273, 12681, 15126, 10892, 16964, 1335, 34006, 25346, 4904, 19681, 501, 207, 6427, 35824, 22211, 37528, 340, 35315, 33521, 19729, 39909, 32492, 24941, 6052, 11856, 9868, 19536, 8250, 30210, 3140, 23639, 23149]",1
12302,"[5368, 8700, 14230, 29867, 6519]","[5983, 30708, 1530, 39874, 25497, 37748]",1
43849,[],"[20958, 22849, 1755, 29373, 17415, 4184, 26130, 1028]",1
30549,[],"[3975, 21943, 17217, 9812, 31908, 8210]",1
17760,"[39487, 23697, 2092]",[],0
7372,"[34294, 29012, 14927]","[9757, 13299, 3721, 7326, 4719, 11822]",1
89754,[],"[31882, 39268, 24574, 26992]",1
18086,"[38737, 29618, 13804, 27812]","[19376, 19826, 8854, 12848, 7283]",1
51021,[],"[33004, 31845, 31716, 15228, 15406]",1
67239,[],"[31198, 430, 18989, 31299, 16062, 28925, 18088, 1757]",1
7272,"[39533, 11678, 17996, 17079, 28930, 2490, 31178, 34398]","[11694, 20186, 2493, 35104, 39533, 4274, 36188, 40408, 19937, 20391, 4828, 12479]",1
38287,[],"[1480, 9377, 12049, 33074, 15915, 23183]",1
9104,"[40274, 25498, 27264, 30243, 37713, 10526, 30513]","[16617, 40274, 4810, 25498, 32037, 3453, 30243, 37713]",1
1638,"[19801, 18939, 961]","[1301, 19801, 4461, 35484, 7248]",0
25724,[],"[10744, 28616, 3401, 34416, 29426, 40543, 10572, 38768, 24813, 36643, 28839, 33062, 3931, 26178, 21947, 459, 32364, 1150]",1
1686,"[19801, 5384, 31100, 24182, 23053]","[19801, 35625, 33070, 13413, 39871, 5414]",1
50558,[],"[6552, 36976, 36989, 33188, 25553]",1
9130,"[27941, 36416, 15673, 894, 40323]",[],0
8171,"[23943, 5312, 34958, 10498, 8867]","[7560, 2143, 4722, 5498, 410, 30524]",1
65615,[],"[26691, 27437, 31349, 27959, 7733, 26429]",1
30187,[],"[5690, 33667, 694, 37188, 38771, 30528, 1122, 21036, 517, 11894]",1
33365,[],"[19808, 36169, 17072, 29459]",1
38093,[],"[5432, 31503, 9698, 30607, 25458, 1025, 26087]",1
2406,"[13565, 22462, 2799, 25279, 15985, 22207, 11770, 27886, 33623, 36419, 26124, 3942, 14580, 26122, 1151]","[26630, 13565, 32479, 7370, 24114, 36419, 833]",0
11385,"[38402, 17996]",[],0
16724,"[15553, 36766, 25554, 40536, 36994, 1467]",[],0
9531,"[28494, 23536, 24805]",[],0
8325,"[33203, 22148, 32255, 23582, 28930, 14740]","[12077, 33879, 15762, 29612, 25229, 9377, 5904, 34800, 34657, 32079, 30373, 26776, 31864, 7462, 24134, 29337, 37463, 24063, 9055, 17473, 26993, 2825, 37211, 1755, 36012, 20955, 25688, 29373, 6312, 37632, 12864, 9483, 3991, 16844, 14152, 6703, 37203, 8885, 27684, 12919, 13563, 28993, 35877, 26311, 15723, 18383, 14231, 1962, 3504, 20395, 31839, 39176, 21278, 21621, 3982, 26986, 7176, 21445, 36620, 34953, 7626, 6796, 7641, 29779, 25341, 7878, 21013, 1565, 1581, 34053, 25904, 2738, 9216, 22362, 5326, 17893, 33490, 11881, 40467]",0
7426,"[34395, 29110, 5383, 4587, 23725, 23801, 22580, 23313, 3914]","[31506, 36247, 33983, 5383]",0
16692,"[13304, 26603, 36879, 18519, 33159]",[],0
40875,[],"[24386, 13664, 33737, 13444, 33748, 7973, 14189, 14273, 29723, 16177, 13748]",1
5581,"[24623, 26063, 36666, 31197]","[24183, 22963, 13733, 5171, 39118, 5788, 18002, 35570, 11677, 5057, 25071, 8211, 37009, 31197, 16902]",1
13522,"[13706, 22236, 3326]","[30246, 5380, 20527, 24027, 24473, 20792, 2964, 28115, 24436, 25399, 35027, 28164, 11660, 9488, 29838, 37190, 9270, 34597, 19720, 15045, 31493, 33705, 13389, 16062, 27493, 32110, 34455, 4762, 24408, 1169, 25911, 28995]",0
906,"[18489, 32624, 25005, 38492]","[19443, 29014, 38765, 30833, 18782]",0
10088,"[13654, 39782, 11100]","[24169, 22091, 14244, 4648]",1
3343,"[24002, 32539, 33167, 2713, 10527, 21824, 40250, 36143, 35547, 14629, 2765]","[40314, 36400, 30234, 20317, 22081, 14045, 35418, 16280, 2407, 18000, 8614, 22767, 12858, 16910, 39547, 22504, 25972, 32944, 20515, 31300, 25969, 16547, 31096, 1442, 596, 36136, 20512, 4791, 15095, 12124, 30452, 26709, 16825, 6545, 661, 20810, 32781, 11509, 31758, 37171, 15794, 3971, 16024, 11877, 19562, 21963, 3271, 9059, 39300, 9390, 9608, 561, 37179, 207, 20390, 24255, 33498, 14564, 7972, 7307, 22245, 5049]",0
6369,"[24045, 28982, 6634, 21972]","[14470, 20375, 12158, 18196, 37485, 14634]",0
37782,[],"[13194, 35985, 20725, 8291, 34896, 26188, 38639, 8357, 2129, 36866, 31232]",1
15254,"[13278, 26638, 38342, 35719, 9885]",[],0
60194,[],"[30294, 4355, 29361, 6629]",1
7817,"[9679, 40317, 22296, 18528]","[694, 26944, 1110, 40566]",0
70429,[],"[32418, 27016, 27702]",1
88983,[],"[18177, 11221, 10239, 24556, 4255, 40533]",1
15480,"[874, 15434, 17465, 5973, 24633, 32810]",[],0
13552,"[26377, 29862, 7535, 26099, 33123, 39860, 27123]","[24203, 13111, 15736, 19667, 18876, 20919, 39390, 31915, 2895, 31642, 1353, 30626, 1110, 36556, 13751, 16152, 24407, 26204, 17634, 39456, 20625, 38779, 9365, 27748, 23643, 11896, 16754, 8356, 14160, 9390, 1358, 31155, 5640, 39236, 24788, 23393, 15999, 40363, 33521, 179, 22688, 26696, 14564, 9825, 35392, 29931, 28345, 1560, 24522, 16949, 6052, 21576, 29490, 16061, 38840, 18165, 27593, 20926, 19124, 6741, 39726, 20778, 20406, 16446]",1
90820,[],"[20843, 24184, 34790]",1
19210,"[31919, 2010, 32786, 9914]",[],0
16413,"[23160, 22899, 40226, 9618]",[],0
12511,"[6950, 23160, 5668, 33763, 16178, 4310]","[8806, 6355, 592, 1256, 7878, 8111, 28832]",1
16616,"[40586, 36429, 9111, 19805, 33898, 33225, 16212]","[3489, 15481, 6017, 11082, 19805, 2274, 28832]",1
18730,"[39009, 6591, 21421]",[],0
13963,"[15969, 40683, 1393, 7538, 39263, 16514]","[25153, 33486, 22729, 11093, 31450, 33099, 12428, 35536, 1393, 9147, 28661]",1
13802,"[18699, 36888, 18528, 4139, 32777, 20241, 35357, 1738, 15010, 14911]","[473, 32682, 16102, 3913, 18699, 29687, 36888, 3369, 16062, 23558, 34394]",0
86372,[],"[9500, 596, 28780, 31155, 1284, 24941, 12740, 22974]",1
17201,"[9418, 24087, 28373, 14512]",[],0
4849,"[14266, 12275, 15424, 40261, 1951, 28859, 29545, 36018, 37330, 8464]","[22729, 12275, 25436, 7136, 361, 35134, 11561]",0
14124,"[21804, 27226, 35349, 33220, 14408, 24805]","[4178, 22729, 11660, 29814, 29687, 21804, 16062, 27270, 1918, 13831, 27859]",1
14630,"[4745, 17885, 36331, 29533, 21432]","[34095, 40168, 5586, 32408, 25036, 26408]",0
12374,"[29347, 35525, 40076]",[],0
12957,"[31924, 13868, 29168, 39243]","[34410, 11086, 19357, 39597, 7826, 74, 23835, 6425, 34569]",0
18668,"[2090, 31021]",[],0
10770,"[14117, 28425, 16480, 1193, 28113]",[],0
42640,[],"[26770, 34356, 30828, 23849, 11627, 7209, 34478, 1730, 11172, 36001, 27657, 39908]",1
12568,"[9711, 33115, 30239, 10334, 40673, 13028, 843]",[],0
7253,"[3938, 30868, 27176, 39684, 7767, 37330]","[22959, 27176, 36250, 1380, 38243, 39136, 29790]",1
14383,"[18528, 11515, 40355]",[],0
30436,[],"[28538, 38706, 6495, 25458, 14770, 14682, 2493, 6834, 4365, 39140, 13396, 21036, 25648, 19988, 23592, 6210, 32479, 20181, 24004]",1
14292,"[9683, 17478, 9418, 10380, 11328]",[],0
91265,[],"[4535, 21854, 16295, 26586, 509]",1
88880,[],"[4889, 37563, 3528, 26121]",1
53177,[],"[18874, 20379, 23161, 36250, 18177]",1
10859,"[23883, 13028, 27451, 8070, 4040]",[],0
16885,"[15015, 18538, 22756, 17389, 3827, 4244]",[],0
17892,"[36518, 989, 30973, 18742, 10178, 25397]","[6707, 14514, 6853, 10237, 21125, 8177, 1284]",1
18219,"[16063, 24695, 38332, 23339, 12409]","[18560, 17551, 31349, 34596, 7427, 36328, 39407, 34302]",0
34934,[],"[31360, 27098, 30828, 32296, 30966, 15462, 26613, 15228, 26247, 15844]",1
8395,"[24701, 35983, 14131, 25005, 10346, 5754, 38772, 38603]","[22880, 27952, 14129, 26311, 24261, 4939, 876]",1
